filename,width,height,class,xmin,ymin,xmax,ymax
Shanghai_851.jpg,650,650,parking lot,100,559,143,599
Shanghai_851.jpg,650,650,parking lot,153,614,190,650
Shanghai_851.jpg,650,650,parking lot,98,615,129,650
Shanghai_710.jpg,650,650,parking lot,568,511,607,607
Vegas_620.jpg,650,650,parking lot,272,344,380,383
Vegas_620.jpg,650,650,parking lot,266,405,379,452
Vegas_620.jpg,650,650,parking lot,411,370,443,431
Vegas_620.jpg,650,650,parking lot,368,510,401,650
Vegas_620.jpg,650,650,parking lot,423,499,451,566
Vegas_620.jpg,650,650,parking lot,429,615,456,650
Vegas_620.jpg,650,650,parking lot,204,318,238,454
Vegas_620.jpg,650,650,parking lot,104,485,211,506
Vegas_620.jpg,650,650,parking lot,2,585,58,605
Vegas_620.jpg,650,650,parking lot,62,601,80,650
Vegas_620.jpg,650,650,parking lot,599,309,631,444
Vegas_620.jpg,650,650,parking lot,603,481,631,541
Vegas_620.jpg,650,650,parking lot,137,43,390,66
Vegas_620.jpg,650,650,parking lot,157,3,331,21
Shanghai_654.jpg,650,650,parking lot,447,390,528,409
Shanghai_125.jpg,650,650,parking lot,192,523,301,584
Shanghai_125.jpg,650,650,parking lot,92,568,190,626
Shanghai_125.jpg,650,650,parking lot,204,557,373,649
Shanghai_125.jpg,650,650,parking lot,133,599,202,650
Shanghai_176.jpg,650,650,parking lot,14,435,90,455
Shanghai_176.jpg,650,650,parking lot,51,487,72,630
Shanghai_176.jpg,650,650,parking lot,30,487,52,630
Vegas_198.jpg,650,650,parking lot,271,3,294,84
Vegas_198.jpg,650,650,parking lot,269,133,297,253
Vegas_198.jpg,650,650,parking lot,189,318,235,341
Vegas_198.jpg,650,650,parking lot,290,546,315,583
Vegas_198.jpg,650,650,parking lot,32,152,67,173
Vegas_633.jpg,650,650,parking lot,328,353,353,525
Vegas_633.jpg,650,650,parking lot,297,589,320,650
Vegas_633.jpg,650,650,parking lot,8,187,93,217
Vegas_340.jpg,650,650,parking lot,331,269,452,284
Vegas_340.jpg,650,650,parking lot,479,266,582,288
Vegas_340.jpg,650,650,parking lot,579,135,602,241
Vegas_340.jpg,650,650,parking lot,449,1,479,112
Vegas_340.jpg,650,650,parking lot,535,68,628,88
Vegas_340.jpg,650,650,parking lot,477,104,583,134
Vegas_340.jpg,650,650,parking lot,633,151,650,261
Vegas_340.jpg,650,650,parking lot,302,3,322,151
Vegas_340.jpg,650,650,parking lot,348,438,489,452
Vegas_340.jpg,650,650,parking lot,503,444,577,465
Vegas_340.jpg,650,650,parking lot,587,358,605,433
Vegas_340.jpg,650,650,parking lot,327,448,359,555
Vegas_340.jpg,650,650,parking lot,390,472,488,497
Vegas_340.jpg,650,650,parking lot,383,496,489,512
Vegas_340.jpg,650,650,parking lot,409,530,493,554
Vegas_340.jpg,650,650,parking lot,502,1,526,65
Shanghai_592.jpg,650,650,parking lot,488,246,649,424
Shanghai_592.jpg,650,650,parking lot,533,464,649,633
Vegas_212.jpg,650,650,parking lot,287,313,313,644
Vegas_212.jpg,650,650,parking lot,339,352,362,644
Vegas_212.jpg,650,650,parking lot,363,351,388,644
Vegas_212.jpg,650,650,parking lot,413,359,438,650
Vegas_212.jpg,650,650,parking lot,599,212,626,276
Vegas_212.jpg,650,650,parking lot,603,282,629,396
Vegas_626.jpg,650,650,parking lot,6,564,262,588
Vegas_626.jpg,650,650,parking lot,460,511,575,529
Vegas_626.jpg,650,650,parking lot,488,550,595,575
Vegas_466.jpg,650,650,parking lot,349,421,372,587
Vegas_139.jpg,650,650,parking lot,176,246,244,269
Vegas_139.jpg,650,650,parking lot,372,239,413,260
Vegas_139.jpg,650,650,parking lot,372,262,415,282
Vegas_139.jpg,650,650,parking lot,151,300,349,320
Vegas_575.jpg,650,650,parking lot,100,185,121,319
Vegas_575.jpg,650,650,parking lot,3,301,62,321
Vegas_575.jpg,650,650,parking lot,137,205,160,314
Vegas_575.jpg,650,650,parking lot,229,255,273,318
Vegas_575.jpg,650,650,parking lot,304,251,364,317
Vegas_575.jpg,650,650,parking lot,402,248,450,317
Vegas_575.jpg,650,650,parking lot,543,268,650,293
Vegas_575.jpg,650,650,parking lot,595,310,646,329
Vegas_575.jpg,650,650,parking lot,47,220,74,268
Shanghai_1068.jpg,650,650,parking lot,2,152,23,197
Vegas_119.jpg,650,650,parking lot,111,26,260,46
Vegas_119.jpg,650,650,parking lot,10,29,106,48
Vegas_119.jpg,650,650,parking lot,86,92,109,139
Vegas_119.jpg,650,650,parking lot,94,150,204,171
Vegas_119.jpg,650,650,parking lot,97,202,120,248
Vegas_119.jpg,650,650,parking lot,97,256,121,296
Vegas_119.jpg,650,650,parking lot,47,265,70,294
Vegas_119.jpg,650,650,parking lot,47,201,69,255
Vegas_119.jpg,650,650,parking lot,572,78,599,125
Vegas_119.jpg,650,650,parking lot,519,76,545,125
Shanghai_700.jpg,650,650,parking lot,3,3,649,352
Shanghai_700.jpg,650,650,parking lot,261,359,628,650
Shanghai_700.jpg,650,650,parking lot,89,359,260,436
Shanghai_117.jpg,650,650,parking lot,13,361,338,381
Shanghai_117.jpg,650,650,parking lot,10,308,332,330
Vegas_490.jpg,650,650,parking lot,89,266,141,366
Vegas_490.jpg,650,650,parking lot,84,375,133,489
Vegas_490.jpg,650,650,parking lot,8,264,64,365
Vegas_490.jpg,650,650,parking lot,11,380,62,495
Vegas_490.jpg,650,650,parking lot,157,79,188,507
Vegas_490.jpg,650,650,parking lot,22,72,46,215
Vegas_490.jpg,650,650,parking lot,2,514,29,611
Vegas_48.jpg,650,650,parking lot,90,421,169,441
Vegas_48.jpg,650,650,parking lot,21,422,79,440
Vegas_48.jpg,650,650,parking lot,104,498,162,590
Vegas_48.jpg,650,650,parking lot,169,447,247,569
Shanghai_829.jpg,650,650,parking lot,4,185,136,203
Shanghai_829.jpg,650,650,parking lot,149,174,251,209
Shanghai_829.jpg,650,650,parking lot,10,250,55,309
Shanghai_829.jpg,650,650,parking lot,92,301,125,342
Shanghai_829.jpg,650,650,parking lot,6,429,68,450
Shanghai_829.jpg,650,650,parking lot,73,410,115,434
Shanghai_829.jpg,650,650,parking lot,145,367,351,397
Shanghai_829.jpg,650,650,parking lot,370,391,433,426
Shanghai_829.jpg,650,650,parking lot,431,440,460,476
Shanghai_829.jpg,650,650,parking lot,451,491,490,534
Shanghai_829.jpg,650,650,parking lot,392,521,445,589
Shanghai_829.jpg,650,650,parking lot,537,532,588,556
Shanghai_829.jpg,650,650,parking lot,606,511,650,533
Shanghai_198.jpg,650,650,parking lot,459,53,553,139
Shanghai_198.jpg,650,650,parking lot,526,283,594,343
Shanghai_198.jpg,650,650,parking lot,133,472,155,561
Vegas_53.jpg,650,650,parking lot,504,148,590,171
Vegas_551.jpg,650,650,parking lot,301,184,382,213
Vegas_551.jpg,650,650,parking lot,394,193,496,216
Vegas_551.jpg,650,650,parking lot,501,195,548,220
Vegas_551.jpg,650,650,parking lot,260,189,289,209
Vegas_551.jpg,650,650,parking lot,390,231,602,255
Vegas_551.jpg,650,650,parking lot,171,98,194,196
Vegas_551.jpg,650,650,parking lot,86,43,243,66
Vegas_551.jpg,650,650,parking lot,260,50,606,75
Vegas_481.jpg,650,650,parking lot,406,117,450,185
Vegas_481.jpg,650,650,parking lot,345,117,375,220
Vegas_481.jpg,650,650,parking lot,474,114,524,188
Vegas_481.jpg,650,650,parking lot,552,106,600,184
Vegas_481.jpg,650,650,parking lot,498,38,614,78
Vegas_481.jpg,650,650,parking lot,349,58,429,78
Vegas_481.jpg,650,650,parking lot,490,1,643,19
Shanghai_980.jpg,650,650,parking lot,508,387,650,453
Vegas_458.jpg,650,650,parking lot,582,329,613,509
Vegas_458.jpg,650,650,parking lot,549,263,600,287
Vegas_458.jpg,650,650,parking lot,497,173,531,239
Vegas_458.jpg,650,650,parking lot,563,1,592,85
Vegas_524.jpg,650,650,parking lot,502,3,531,157
Vegas_524.jpg,650,650,parking lot,496,189,528,383
Vegas_524.jpg,650,650,parking lot,555,421,650,449
Vegas_461.jpg,650,650,parking lot,225,15,362,59
Vegas_461.jpg,650,650,parking lot,226,82,404,124
Vegas_461.jpg,650,650,parking lot,426,35,568,47
Vegas_461.jpg,650,650,parking lot,544,56,575,130
Vegas_461.jpg,650,650,parking lot,451,75,515,121
Vegas_461.jpg,650,650,parking lot,493,136,555,161
Vegas_461.jpg,650,650,parking lot,454,293,588,311
Vegas_461.jpg,650,650,parking lot,446,332,543,370
Vegas_461.jpg,650,650,parking lot,575,332,600,392
Vegas_461.jpg,650,650,parking lot,461,388,576,409
Vegas_461.jpg,650,650,parking lot,229,145,415,183
Vegas_461.jpg,650,650,parking lot,159,99,182,518
Vegas_461.jpg,650,650,parking lot,178,552,204,596
Vegas_461.jpg,650,650,parking lot,204,600,250,646
Vegas_461.jpg,650,650,parking lot,276,575,404,607
Vegas_461.jpg,650,650,parking lot,449,593,584,616
Vegas_461.jpg,650,650,parking lot,242,517,398,552
Vegas_461.jpg,650,650,parking lot,230,451,399,491
Vegas_461.jpg,650,650,parking lot,230,387,415,424
Vegas_461.jpg,650,650,parking lot,227,325,410,366
Vegas_461.jpg,650,650,parking lot,229,262,414,309
Vegas_461.jpg,650,650,parking lot,233,204,411,246
Shanghai_877.jpg,650,650,parking lot,117,248,226,285
Shanghai_877.jpg,650,650,parking lot,422,183,512,214
Shanghai_877.jpg,650,650,parking lot,478,287,572,315
Shanghai_877.jpg,650,650,parking lot,533,381,630,413
Vegas_495.jpg,650,650,parking lot,219,324,580,345
Vegas_495.jpg,650,650,parking lot,592,326,647,365
Vegas_495.jpg,650,650,parking lot,270,260,366,285
Vegas_495.jpg,650,650,parking lot,375,558,396,599
Vegas_495.jpg,650,650,parking lot,10,176,68,193
Shanghai_587.jpg,650,650,parking lot,470,100,535,131
Shanghai_587.jpg,650,650,parking lot,559,128,638,154
Shanghai_587.jpg,650,650,parking lot,311,76,449,117
Shanghai_587.jpg,650,650,parking lot,33,473,124,505
Shanghai_587.jpg,650,650,parking lot,77,581,131,614
Shanghai_587.jpg,650,650,parking lot,137,554,198,572
Vegas_359.jpg,650,650,parking lot,2,309,44,331
Vegas_359.jpg,650,650,parking lot,61,311,165,334
Vegas_359.jpg,650,650,parking lot,181,311,303,339
Vegas_359.jpg,650,650,parking lot,314,307,426,335
Vegas_359.jpg,650,650,parking lot,446,315,554,338
Vegas_359.jpg,650,650,parking lot,567,316,650,336
Vegas_359.jpg,650,650,parking lot,434,359,502,378
Vegas_380.jpg,650,650,parking lot,17,30,342,75
Vegas_380.jpg,650,650,parking lot,8,101,362,156
Vegas_380.jpg,650,650,parking lot,8,181,473,203
Vegas_380.jpg,650,650,parking lot,8,209,189,233
Vegas_380.jpg,650,650,parking lot,236,238,260,344
Vegas_380.jpg,650,650,parking lot,276,358,467,378
Vegas_380.jpg,650,650,parking lot,10,409,465,430
Vegas_380.jpg,650,650,parking lot,60,499,434,538
Vegas_623.jpg,650,650,parking lot,568,421,619,459
Vegas_623.jpg,650,650,parking lot,524,464,579,503
Vegas_623.jpg,650,650,parking lot,485,509,529,552
Vegas_623.jpg,650,650,parking lot,160,36,285,60
Vegas_623.jpg,650,650,parking lot,166,3,278,23
Vegas_623.jpg,650,650,parking lot,621,107,647,188
Vegas_623.jpg,650,650,parking lot,351,207,504,232
Vegas_623.jpg,650,650,parking lot,319,42,352,166
Vegas_623.jpg,650,650,parking lot,14,603,92,644
Vegas_623.jpg,650,650,parking lot,108,552,180,601
Vegas_623.jpg,650,650,parking lot,192,532,266,573
Vegas_623.jpg,650,650,parking lot,155,609,234,650
Vegas_640.jpg,650,650,parking lot,305,36,340,599
Vegas_640.jpg,650,650,parking lot,356,577,647,600
Vegas_640.jpg,650,650,parking lot,172,330,202,448
Vegas_640.jpg,650,650,parking lot,10,341,64,440
Vegas_640.jpg,650,650,parking lot,10,458,74,494
Vegas_640.jpg,650,650,parking lot,7,293,121,317
Vegas_640.jpg,650,650,parking lot,73,199,152,221
Vegas_640.jpg,650,650,parking lot,45,150,73,197
Vegas_640.jpg,650,650,parking lot,178,232,304,259
Vegas_640.jpg,650,650,parking lot,132,290,186,309
Vegas_640.jpg,650,650,parking lot,281,319,302,460
Vegas_640.jpg,650,650,parking lot,536,117,650,143
Vegas_640.jpg,650,650,parking lot,520,60,617,99
Vegas_640.jpg,650,650,parking lot,386,21,635,44
Vegas_640.jpg,650,650,parking lot,539,537,650,559
Shanghai_599.jpg,650,650,parking lot,229,586,277,636
Shanghai_599.jpg,650,650,parking lot,128,492,219,542
Vegas_151.jpg,650,650,parking lot,332,218,359,480
Vegas_151.jpg,650,650,parking lot,301,208,330,479
Vegas_151.jpg,650,650,parking lot,254,207,283,476
Vegas_151.jpg,650,650,parking lot,228,210,254,482
Vegas_151.jpg,650,650,parking lot,200,143,288,166
Vegas_151.jpg,650,650,parking lot,294,143,356,168
Vegas_151.jpg,650,650,parking lot,183,183,209,474
Vegas_151.jpg,650,650,parking lot,181,546,205,649
Vegas_151.jpg,650,650,parking lot,235,542,342,646
Vegas_151.jpg,650,650,parking lot,308,539,460,646
Vegas_151.jpg,650,650,parking lot,405,537,572,647
Vegas_151.jpg,650,650,parking lot,537,532,629,625
Vegas_636.jpg,650,650,parking lot,109,158,140,224
Vegas_636.jpg,650,650,parking lot,69,234,104,297
Vegas_636.jpg,650,650,parking lot,159,183,208,250
Vegas_636.jpg,650,650,parking lot,120,260,179,311
Vegas_636.jpg,650,650,parking lot,261,28,312,124
Vegas_636.jpg,650,650,parking lot,243,137,290,240
Vegas_636.jpg,650,650,parking lot,222,243,262,317
Vegas_636.jpg,650,650,parking lot,333,13,355,201
Vegas_636.jpg,650,650,parking lot,305,219,333,293
Vegas_636.jpg,650,650,parking lot,276,299,300,338
Vegas_636.jpg,650,650,parking lot,243,344,280,361
Vegas_636.jpg,650,650,parking lot,13,344,237,373
Vegas_636.jpg,650,650,parking lot,590,282,618,348
Vegas_636.jpg,650,650,parking lot,523,168,548,247
Vegas_636.jpg,650,650,parking lot,543,102,575,124
Vegas_627.jpg,650,650,parking lot,86,364,450,405
Vegas_627.jpg,650,650,parking lot,476,50,520,99
Vegas_627.jpg,650,650,parking lot,553,52,599,106
Vegas_627.jpg,650,650,parking lot,549,118,599,187
Vegas_627.jpg,650,650,parking lot,473,118,521,184
Vegas_627.jpg,650,650,parking lot,425,64,449,180
Vegas_627.jpg,650,650,parking lot,64,43,94,184
Vegas_627.jpg,650,650,parking lot,21,4,42,175
Vegas_627.jpg,650,650,parking lot,337,505,460,537
Shanghai_304.jpg,650,650,parking lot,505,339,643,477
Shanghai_756.jpg,650,650,parking lot,4,5,298,304
Shanghai_756.jpg,650,650,parking lot,11,342,125,532
Shanghai_756.jpg,650,650,parking lot,215,503,501,650
Shanghai_756.jpg,650,650,parking lot,376,335,635,491
Shanghai_756.jpg,650,650,parking lot,515,499,650,591
Shanghai_756.jpg,650,650,parking lot,556,111,650,231
Shanghai_756.jpg,650,650,parking lot,429,249,553,326
Vegas_415.jpg,650,650,parking lot,530,1,574,38
Vegas_415.jpg,650,650,parking lot,614,3,650,34
Vegas_415.jpg,650,650,parking lot,194,21,224,133
Vegas_415.jpg,650,650,parking lot,201,141,233,266
Vegas_415.jpg,650,650,parking lot,106,283,193,299
Shanghai_192.jpg,650,650,parking lot,7,136,150,158
Shanghai_192.jpg,650,650,parking lot,528,5,641,26
Shanghai_192.jpg,650,650,parking lot,528,30,643,49
Shanghai_192.jpg,650,650,parking lot,525,65,634,84
Shanghai_192.jpg,650,650,parking lot,526,86,643,107
Shanghai_192.jpg,650,650,parking lot,526,124,640,142
Shanghai_192.jpg,650,650,parking lot,525,144,641,161
Shanghai_192.jpg,650,650,parking lot,526,179,549,468
Shanghai_192.jpg,650,650,parking lot,569,177,588,464
Shanghai_192.jpg,650,650,parking lot,614,179,634,464
Shanghai_192.jpg,650,650,parking lot,523,480,643,501
Shanghai_1443.jpg,650,650,parking lot,187,576,212,592
Shanghai_1443.jpg,650,650,parking lot,215,567,246,587
Shanghai_1443.jpg,650,650,parking lot,182,534,209,548
Shanghai_1443.jpg,650,650,parking lot,212,524,257,543
Shanghai_1443.jpg,650,650,parking lot,392,487,434,512
Shanghai_1443.jpg,650,650,parking lot,325,499,392,521
Shanghai_1443.jpg,650,650,parking lot,407,527,439,549
Shanghai_1443.jpg,650,650,parking lot,365,536,407,557
Shanghai_1443.jpg,650,650,parking lot,413,567,449,587
Shanghai_1443.jpg,650,650,parking lot,372,576,411,594
Vegas_630.jpg,650,650,parking lot,478,470,504,636
Vegas_630.jpg,650,650,parking lot,426,483,451,634
Vegas_630.jpg,650,650,parking lot,595,446,626,546
Vegas_630.jpg,650,650,parking lot,258,472,286,509
Vegas_630.jpg,650,650,parking lot,262,325,286,417
Vegas_630.jpg,650,650,parking lot,191,346,230,416
Vegas_630.jpg,650,650,parking lot,34,393,140,420
Shanghai_810.jpg,650,650,parking lot,562,194,650,223
Shanghai_810.jpg,650,650,parking lot,486,425,564,449
Shanghai_810.jpg,650,650,parking lot,576,406,649,430
Shanghai_810.jpg,650,650,parking lot,352,378,449,402
Shanghai_810.jpg,650,650,parking lot,269,407,292,426
Shanghai_810.jpg,650,650,parking lot,551,464,606,485
Shanghai_810.jpg,650,650,parking lot,426,440,470,507
Shanghai_340.jpg,650,650,parking lot,305,223,646,246
Shanghai_340.jpg,650,650,parking lot,304,244,645,267
Shanghai_340.jpg,650,650,parking lot,385,181,645,202
Shanghai_340.jpg,650,650,parking lot,385,159,645,182
Shanghai_340.jpg,650,650,parking lot,583,6,608,70
Shanghai_340.jpg,650,650,parking lot,626,6,650,68
Vegas_110.jpg,650,650,parking lot,347,228,374,275
Vegas_110.jpg,650,650,parking lot,308,203,354,225
Vegas_110.jpg,650,650,parking lot,290,230,317,268
Vegas_110.jpg,650,650,parking lot,562,255,603,285
Vegas_110.jpg,650,650,parking lot,40,87,67,117
Vegas_112.jpg,650,650,parking lot,397,211,450,233
Vegas_112.jpg,650,650,parking lot,397,189,451,211
Vegas_112.jpg,650,650,parking lot,467,189,550,212
Vegas_112.jpg,650,650,parking lot,467,213,552,233
Vegas_112.jpg,650,650,parking lot,194,129,276,150
Vegas_112.jpg,650,650,parking lot,161,157,185,219
Vegas_112.jpg,650,650,parking lot,213,179,237,223
Vegas_112.jpg,650,650,parking lot,238,179,264,225
Vegas_112.jpg,650,650,parking lot,6,216,40,235
Vegas_112.jpg,650,650,parking lot,6,193,40,216
Vegas_112.jpg,650,650,parking lot,9,148,63,169
Vegas_112.jpg,650,650,parking lot,606,190,634,226
Vegas_112.jpg,650,650,parking lot,294,168,315,228
Vegas_112.jpg,650,650,parking lot,319,183,344,229
Vegas_435.jpg,650,650,parking lot,120,336,143,431
Vegas_435.jpg,650,650,parking lot,33,513,61,648
Vegas_435.jpg,650,650,parking lot,227,612,413,630
Vegas_435.jpg,650,650,parking lot,584,458,611,604
Vegas_435.jpg,650,650,parking lot,618,447,643,597
Vegas_435.jpg,650,650,parking lot,560,608,650,633
Vegas_435.jpg,650,650,parking lot,629,244,650,343
Vegas_435.jpg,650,650,parking lot,57,70,164,89
Vegas_435.jpg,650,650,parking lot,94,132,121,207
Vegas_435.jpg,650,650,parking lot,411,68,524,95
Vegas_435.jpg,650,650,parking lot,280,70,344,95
Vegas_435.jpg,650,650,parking lot,43,12,86,58
Shanghai_713.jpg,650,650,parking lot,285,344,372,374
Shanghai_713.jpg,650,650,parking lot,380,312,445,335
Shanghai_713.jpg,650,650,parking lot,458,284,531,312
Shanghai_713.jpg,650,650,parking lot,552,254,641,273
Shanghai_713.jpg,650,650,parking lot,46,115,139,151
Shanghai_713.jpg,650,650,parking lot,137,95,222,115
Shanghai_713.jpg,650,650,parking lot,500,22,570,41
Vegas_133.jpg,650,650,parking lot,1,373,113,404
Vegas_133.jpg,650,650,parking lot,2,452,54,473
Vegas_133.jpg,650,650,parking lot,4,422,47,444
Vegas_282.jpg,650,650,parking lot,406,434,431,648
Vegas_282.jpg,650,650,parking lot,124,572,148,649
Vegas_282.jpg,650,650,parking lot,11,555,102,576
Vegas_282.jpg,650,650,parking lot,75,604,99,643
Vegas_282.jpg,650,650,parking lot,42,605,68,644
Vegas_282.jpg,650,650,parking lot,163,180,385,202
Vegas_282.jpg,650,650,parking lot,490,183,624,206
Vegas_282.jpg,650,650,parking lot,435,253,461,326
Vegas_282.jpg,650,650,parking lot,374,238,399,381
Vegas_282.jpg,650,650,parking lot,347,236,371,381
Vegas_282.jpg,650,650,parking lot,294,236,319,387
Vegas_282.jpg,650,650,parking lot,269,235,292,388
Vegas_282.jpg,650,650,parking lot,217,232,243,389
Vegas_282.jpg,650,650,parking lot,192,241,215,391
Vegas_282.jpg,650,650,parking lot,140,317,164,388
Vegas_282.jpg,650,650,parking lot,117,318,138,389
Vegas_282.jpg,650,650,parking lot,64,319,85,373
Vegas_282.jpg,650,650,parking lot,40,316,58,363
Shanghai_557.jpg,650,650,parking lot,360,248,473,272
Shanghai_557.jpg,650,650,parking lot,394,356,527,380
Shanghai_557.jpg,650,650,parking lot,555,593,650,615
Shanghai_557.jpg,650,650,parking lot,1,156,80,176
Shanghai_557.jpg,650,650,parking lot,2,39,111,64
Shanghai_557.jpg,650,650,parking lot,219,13,367,43
Shanghai_557.jpg,650,650,parking lot,1,267,96,287
Shanghai_557.jpg,650,650,parking lot,4,384,94,401
Shanghai_557.jpg,650,650,parking lot,7,528,93,545
Shanghai_984.jpg,650,650,parking lot,445,558,576,624
Vegas_213.jpg,650,650,parking lot,538,485,615,509
Vegas_569.jpg,650,650,parking lot,269,63,364,89
Vegas_569.jpg,650,650,parking lot,494,56,645,74
Vegas_569.jpg,650,650,parking lot,429,94,645,119
Vegas_124.jpg,650,650,parking lot,112,270,175,322
Vegas_124.jpg,650,650,parking lot,189,239,260,274
Vegas_124.jpg,650,650,parking lot,246,193,350,242
Vegas_124.jpg,650,650,parking lot,129,567,174,632
Shanghai_716.jpg,650,650,parking lot,6,14,395,650
Shanghai_716.jpg,650,650,parking lot,407,128,571,515
Shanghai_716.jpg,650,650,parking lot,607,500,649,574
Vegas_429.jpg,650,650,parking lot,249,4,271,215
Vegas_429.jpg,650,650,parking lot,193,36,221,129
Vegas_429.jpg,650,650,parking lot,5,56,26,180
Vegas_429.jpg,650,650,parking lot,359,576,535,603
Shanghai_848.jpg,650,650,parking lot,559,595,613,625
Shanghai_848.jpg,650,650,parking lot,617,574,650,596
Shanghai_848.jpg,650,650,parking lot,504,481,579,505
Shanghai_848.jpg,650,650,parking lot,587,456,649,488
Vegas_468.jpg,650,650,parking lot,112,23,316,46
Vegas_468.jpg,650,650,parking lot,106,78,312,110
Vegas_468.jpg,650,650,parking lot,108,133,574,173
Vegas_468.jpg,650,650,parking lot,115,195,574,236
Vegas_468.jpg,650,650,parking lot,69,291,102,413
Vegas_468.jpg,650,650,parking lot,84,426,108,550
Vegas_468.jpg,650,650,parking lot,94,569,114,650
Vegas_468.jpg,650,650,parking lot,147,583,178,642
Vegas_411.jpg,650,650,parking lot,630,163,648,285
Shanghai_773.jpg,650,650,parking lot,580,319,650,449
Shanghai_773.jpg,650,650,parking lot,508,444,650,585
Shanghai_773.jpg,650,650,parking lot,438,589,650,649
Vegas_339.jpg,650,650,parking lot,350,559,484,579
Vegas_339.jpg,650,650,parking lot,322,485,350,556
Vegas_339.jpg,650,650,parking lot,330,347,351,394
Vegas_339.jpg,650,650,parking lot,378,430,401,521
Vegas_339.jpg,650,650,parking lot,67,156,293,489
Vegas_339.jpg,650,650,parking lot,335,583,361,650
Shanghai_123.jpg,650,650,parking lot,61,340,88,639
Shanghai_123.jpg,650,650,parking lot,421,335,448,375
Shanghai_123.jpg,650,650,parking lot,572,176,644,199
Shanghai_123.jpg,650,650,parking lot,572,220,646,247
Shanghai_785.jpg,650,650,parking lot,18,175,113,189
Shanghai_785.jpg,650,650,parking lot,102,323,135,374
Shanghai_785.jpg,650,650,parking lot,153,317,178,356
Shanghai_785.jpg,650,650,parking lot,496,249,615,279
Shanghai_785.jpg,650,650,parking lot,449,57,571,87
Shanghai_785.jpg,650,650,parking lot,31,406,101,430
Shanghai_785.jpg,650,650,parking lot,111,382,187,415
Shanghai_785.jpg,650,650,parking lot,191,374,276,393
Shanghai_785.jpg,650,650,parking lot,284,355,339,374
Shanghai_785.jpg,650,650,parking lot,375,324,454,356
Vegas_75.jpg,650,650,parking lot,241,356,267,412
Vegas_75.jpg,650,650,parking lot,244,419,270,506
Vegas_75.jpg,650,650,parking lot,245,514,268,555
Vegas_624.jpg,650,650,parking lot,535,632,649,650
Vegas_583.jpg,650,650,parking lot,313,630,454,650
Vegas_583.jpg,650,650,parking lot,584,619,650,640
Vegas_583.jpg,650,650,parking lot,509,338,531,533
Vegas_583.jpg,650,650,parking lot,4,624,79,650
Vegas_566.jpg,650,650,parking lot,461,321,494,361
Vegas_566.jpg,650,650,parking lot,613,326,641,365
Shanghai_873.jpg,650,650,parking lot,235,342,321,363
Shanghai_873.jpg,650,650,parking lot,352,319,411,350
Shanghai_873.jpg,650,650,parking lot,426,299,497,319
Shanghai_873.jpg,650,650,parking lot,527,283,591,304
Shanghai_873.jpg,650,650,parking lot,598,258,650,281
Shanghai_873.jpg,650,650,parking lot,6,398,77,413
Shanghai_873.jpg,650,650,parking lot,439,609,502,633
Shanghai_873.jpg,650,650,parking lot,481,368,536,393
Shanghai_873.jpg,650,650,parking lot,422,450,485,470
Shanghai_873.jpg,650,650,parking lot,445,496,512,526
Shanghai_873.jpg,650,650,parking lot,604,422,650,449
Vegas_582.jpg,650,650,parking lot,4,285,147,315
Vegas_582.jpg,650,650,parking lot,246,291,325,317
Vegas_582.jpg,650,650,parking lot,340,275,404,298
Vegas_582.jpg,650,650,parking lot,421,252,472,282
Vegas_582.jpg,650,650,parking lot,476,238,525,260
Vegas_582.jpg,650,650,parking lot,596,215,650,240
Vegas_582.jpg,650,650,parking lot,595,124,650,145
Vegas_582.jpg,650,650,parking lot,611,66,650,102
Vegas_582.jpg,650,650,parking lot,608,13,650,42
Vegas_582.jpg,650,650,parking lot,594,262,650,410
Vegas_582.jpg,650,650,parking lot,603,419,650,509
Vegas_582.jpg,650,650,parking lot,607,513,650,641
Vegas_582.jpg,650,650,parking lot,523,266,590,647
Vegas_582.jpg,650,650,parking lot,447,295,502,519
Vegas_582.jpg,650,650,parking lot,453,530,502,650
Vegas_582.jpg,650,650,parking lot,366,310,421,498
Vegas_582.jpg,650,650,parking lot,374,506,434,648
Vegas_582.jpg,650,650,parking lot,290,336,347,533
Vegas_582.jpg,650,650,parking lot,300,533,360,644
Vegas_582.jpg,650,650,parking lot,204,344,265,494
Vegas_582.jpg,650,650,parking lot,229,495,279,650
Vegas_582.jpg,650,650,parking lot,132,348,190,515
Vegas_582.jpg,650,650,parking lot,140,517,198,648
Vegas_582.jpg,650,650,parking lot,47,336,109,479
Vegas_582.jpg,650,650,parking lot,62,491,124,647
Vegas_582.jpg,650,650,parking lot,2,452,41,650
Vegas_582.jpg,650,650,parking lot,3,334,29,450
Vegas_502.jpg,650,650,parking lot,208,593,238,650
Vegas_502.jpg,650,650,parking lot,396,207,476,242
Vegas_502.jpg,650,650,parking lot,490,244,575,272
Vegas_502.jpg,650,650,parking lot,595,264,645,293
Vegas_502.jpg,650,650,parking lot,364,101,387,209
Vegas_502.jpg,650,650,parking lot,327,5,375,85
Vegas_502.jpg,650,650,parking lot,245,103,281,124
Vegas_502.jpg,650,650,parking lot,3,548,86,577
Vegas_491.jpg,650,650,parking lot,35,436,69,549
Vegas_491.jpg,650,650,parking lot,74,421,98,489
Vegas_491.jpg,650,650,parking lot,396,464,422,552
Vegas_491.jpg,650,650,parking lot,541,557,582,579
